2021-05-24 12:43:10,330 - HyperTuner_objective - INFO - ObjValue=-0.6824944019 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 447, 'epoch': 3, 'hidden_size': 449, 'lr': 0.7406471423269038}
2021-05-24 12:54:44,037 - HyperTuner_objective - INFO - ObjValue=-0.7056072354 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 494, 'epoch': 2, 'hidden_size': 447, 'lr': 1.1054626278953488}
2021-05-24 12:54:45,291 - HyperTuner_objective - INFO - ObjValue=-0.7104505301 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 447, 'epoch': 1, 'hidden_size': 477, 'lr': 1.3908635798580946}
2021-05-24 12:54:46,359 - HyperTuner_objective - INFO - ObjValue=-0.7189000845 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 457, 'epoch': 1, 'hidden_size': 474, 'lr': 1.2130845388014402}
2021-05-24 12:54:47,530 - HyperTuner_objective - INFO - ObjValue=-0.7032349706 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 421, 'epoch': 1, 'hidden_size': 453, 'lr': 1.4300893501881777}
2021-05-24 12:54:51,662 - HyperTuner_objective - INFO - ObjValue=-0.6531654000 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 438, 'epoch': 4, 'hidden_size': 451, 'lr': 1.131310567241101}
2021-05-24 12:54:52,538 - HyperTuner_objective - INFO - ObjValue=-0.7065548301 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 485, 'epoch': 1, 'hidden_size': 448, 'lr': 0.9026088285636152}
2021-05-24 12:54:53,559 - HyperTuner_objective - INFO - ObjValue=-0.6952909231 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 433, 'epoch': 1, 'hidden_size': 462, 'lr': 0.992297370003389}
2021-05-24 12:54:54,520 - HyperTuner_objective - INFO - ObjValue=-0.7102284431 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 491, 'epoch': 1, 'hidden_size': 440, 'lr': 0.9509135141711809}
2021-05-24 12:54:57,596 - HyperTuner_objective - INFO - ObjValue=-0.6821677685 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 431, 'epoch': 3, 'hidden_size': 459, 'lr': 1.2463322222016273}
2021-05-24 12:54:58,506 - HyperTuner_objective - INFO - ObjValue=-0.6978110075 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 488, 'epoch': 1, 'hidden_size': 473, 'lr': 1.4787634117529882}
2021-05-24 12:55:00,319 - HyperTuner_objective - INFO - ObjValue=-0.6767587066 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 465, 'epoch': 2, 'hidden_size': 470, 'lr': 1.2932377618400117}
2021-05-24 12:55:01,313 - HyperTuner_objective - INFO - ObjValue=-0.7077386975 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 419, 'epoch': 1, 'hidden_size': 469, 'lr': 1.1617618116188593}
2021-05-24 12:55:02,305 - HyperTuner_objective - INFO - ObjValue=-0.6881414652 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 453, 'epoch': 1, 'hidden_size': 483, 'lr': 1.082470464124058}
2021-05-24 12:55:03,160 - HyperTuner_objective - INFO - ObjValue=-0.6939854026 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 496, 'epoch': 1, 'hidden_size': 446, 'lr': 1.32953239313279}
2021-05-24 12:55:07,028 - HyperTuner_objective - INFO - ObjValue=-0.6757677794 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 498, 'epoch': 4, 'hidden_size': 471, 'lr': 1.0254460179715674}
2021-05-24 12:55:07,890 - HyperTuner_objective - INFO - ObjValue=-0.7102535963 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 1, 'hidden_size': 449, 'lr': 1.1967420971918246}
2021-05-24 12:55:08,857 - HyperTuner_objective - INFO - ObjValue=-0.7157988548 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 446, 'epoch': 1, 'hidden_size': 460, 'lr': 1.120236335164189}
2021-05-24 12:55:11,646 - HyperTuner_objective - INFO - ObjValue=-0.6918764710 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 477, 'epoch': 3, 'hidden_size': 467, 'lr': 0.8863139406573483}
2021-05-24 12:55:12,614 - HyperTuner_objective - INFO - ObjValue=-0.6973651052 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 501, 'epoch': 1, 'hidden_size': 484, 'lr': 1.0473499933357109}
2021-05-24 12:55:13,627 - HyperTuner_objective - INFO - ObjValue=-0.6960753202 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 444, 'epoch': 1, 'hidden_size': 478, 'lr': 1.3748094011488312}
2021-05-24 12:55:15,535 - HyperTuner_objective - INFO - ObjValue=-0.7088856697 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 426, 'epoch': 2, 'hidden_size': 482, 'lr': 0.8432834868515175}
2021-05-24 12:55:16,411 - HyperTuner_objective - INFO - ObjValue=-0.6860745549 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 505, 'epoch': 1, 'hidden_size': 456, 'lr': 0.8056898578520605}
2021-05-24 12:55:17,430 - HyperTuner_objective - INFO - ObjValue=-0.6927135587 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 420, 'epoch': 1, 'hidden_size': 447, 'lr': 0.9207969761419345}
2021-05-24 12:55:18,512 - HyperTuner_objective - INFO - ObjValue=-0.6969469190 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 429, 'epoch': 1, 'hidden_size': 463, 'lr': 1.2806602194605001}
2021-05-24 12:55:19,455 - HyperTuner_objective - INFO - ObjValue=-0.7069913149 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 456, 'epoch': 1, 'hidden_size': 474, 'lr': 1.3501727972580522}
2021-05-24 12:55:23,028 - HyperTuner_objective - INFO - ObjValue=-0.6605882645 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 462, 'epoch': 4, 'hidden_size': 480, 'lr': 0.9837694445329501}
2021-05-24 12:55:23,941 - HyperTuner_objective - INFO - ObjValue=-0.7164071202 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 482, 'epoch': 1, 'hidden_size': 457, 'lr': 1.2537256730223132}
2021-05-24 12:55:26,808 - HyperTuner_objective - INFO - ObjValue=-0.6723488569 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 430, 'epoch': 3, 'hidden_size': 465, 'lr': 1.3141203991142425}
2021-05-24 12:55:27,743 - HyperTuner_objective - INFO - ObjValue=-0.7186897397 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 506, 'epoch': 1, 'hidden_size': 436, 'lr': 1.2158565949614728}
2021-05-24 12:55:28,639 - HyperTuner_objective - INFO - ObjValue=-0.7122342587 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 461, 'epoch': 1, 'hidden_size': 464, 'lr': 1.4213020742006983}
2021-05-24 12:55:30,526 - HyperTuner_objective - INFO - ObjValue=-0.7040104866 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 466, 'epoch': 2, 'hidden_size': 461, 'lr': 1.0919152107396335}
2021-05-24 12:55:31,511 - HyperTuner_objective - INFO - ObjValue=-0.6960012317 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 423, 'epoch': 1, 'hidden_size': 455, 'lr': 0.7734499773396074}
2021-05-24 12:55:32,350 - HyperTuner_objective - INFO - ObjValue=-0.6988279819 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 511, 'epoch': 1, 'hidden_size': 454, 'lr': 1.1519669176094514}
2021-05-24 12:55:33,177 - HyperTuner_objective - INFO - ObjValue=-0.7053856850 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 474, 'epoch': 1, 'hidden_size': 448, 'lr': 1.4555909153585467}
2021-05-24 12:55:34,168 - HyperTuner_objective - INFO - ObjValue=-0.7044262886 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 443, 'epoch': 1, 'hidden_size': 466, 'lr': 1.17822575026275}
2021-05-24 12:55:37,754 - HyperTuner_objective - INFO - ObjValue=-0.6380089521 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 455, 'epoch': 4, 'hidden_size': 468, 'lr': 1.4980686283705176}
2021-05-24 12:55:38,681 - HyperTuner_objective - INFO - ObjValue=-0.7041383982 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 499, 'epoch': 1, 'hidden_size': 473, 'lr': 0.87332536267561}
2021-05-24 12:55:39,597 - HyperTuner_objective - INFO - ObjValue=-0.6982650161 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 439, 'epoch': 1, 'hidden_size': 472, 'lr': 1.0197069508509196}
2021-05-24 12:55:42,109 - HyperTuner_objective - INFO - ObjValue=-0.6916274428 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 470, 'epoch': 3, 'hidden_size': 442, 'lr': 1.0601637709129414}
2021-05-24 12:55:43,032 - HyperTuner_objective - INFO - ObjValue=-0.6961349845 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 481, 'epoch': 1, 'hidden_size': 437, 'lr': 1.1128093515925537}
2021-05-24 12:55:45,042 - HyperTuner_objective - INFO - ObjValue=-0.6951189041 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 413, 'epoch': 2, 'hidden_size': 439, 'lr': 0.9550482738950753}
2021-05-24 12:55:46,134 - HyperTuner_objective - INFO - ObjValue=-0.7043004036 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 412, 'epoch': 1, 'hidden_size': 476, 'lr': 1.2313041585752003}
2021-05-24 12:55:47,169 - HyperTuner_objective - INFO - ObjValue=-0.6722815037 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 418, 'epoch': 1, 'hidden_size': 458, 'lr': 1.3983621753044944}
2021-05-24 12:55:48,393 - HyperTuner_objective - INFO - ObjValue=-0.7017464638 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 428, 'epoch': 1, 'hidden_size': 475, 'lr': 1.261769470778412}
2021-05-24 12:55:52,228 - HyperTuner_objective - INFO - ObjValue=-0.6690381765 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 460, 'epoch': 4, 'hidden_size': 482, 'lr': 1.0361239351750111}
2021-05-24 12:55:53,097 - HyperTuner_objective - INFO - ObjValue=-0.6966064572 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 490, 'epoch': 1, 'hidden_size': 452, 'lr': 1.194246078447977}
2021-05-24 12:55:53,964 - HyperTuner_objective - INFO - ObjValue=-0.6862422824 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 504, 'epoch': 1, 'hidden_size': 441, 'lr': 0.973409523566882}
2021-05-24 12:55:54,825 - HyperTuner_objective - INFO - ObjValue=-0.7120378613 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 507, 'epoch': 1, 'hidden_size': 443, 'lr': 1.3387018753348128}
2021-05-24 12:55:58,508 - HyperTuner_objective - INFO - ObjValue=-0.3985039890 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 476, 'epoch': 3, 'hidden_size': 485, 'lr': 1.2940487778127312}
2021-05-24 12:55:59,543 - HyperTuner_objective - INFO - ObjValue=-0.7158476114 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 422, 'epoch': 1, 'hidden_size': 481, 'lr': 1.006212308997714}
2021-05-24 12:56:01,312 - HyperTuner_objective - INFO - ObjValue=-0.7002152801 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 475, 'epoch': 2, 'hidden_size': 447, 'lr': 1.1306581974521286}
2021-05-24 12:56:02,303 - HyperTuner_objective - INFO - ObjValue=-0.7167077661 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 414, 'epoch': 1, 'hidden_size': 445, 'lr': 0.8574803297811118}
2021-05-24 12:56:03,119 - HyperTuner_objective - INFO - ObjValue=-0.6969295144 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 493, 'epoch': 1, 'hidden_size': 477, 'lr': 1.0736735580325985}
2021-05-24 12:56:03,995 - HyperTuner_objective - INFO - ObjValue=-0.7040350437 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 451, 'epoch': 1, 'hidden_size': 474, 'lr': 0.9394424098650115}
2021-05-24 12:56:07,724 - HyperTuner_objective - INFO - ObjValue=-0.6434515119 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 441, 'epoch': 4, 'hidden_size': 444, 'lr': 1.3749562215962916}
2021-05-24 12:56:08,669 - HyperTuner_objective - INFO - ObjValue=-0.7001286149 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 483, 'epoch': 1, 'hidden_size': 453, 'lr': 0.536377814053701}
2021-05-24 12:56:09,528 - HyperTuner_objective - INFO - ObjValue=-0.7131000161 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 500, 'epoch': 1, 'hidden_size': 451, 'lr': 0.9117628345142154}
2021-05-24 12:56:10,437 - HyperTuner_objective - INFO - ObjValue=-0.7243757844 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 425, 'epoch': 1, 'hidden_size': 448, 'lr': 1.3245573952773269}
2021-05-24 12:56:13,151 - HyperTuner_objective - INFO - ObjValue=-0.6747098565 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 3, 'hidden_size': 459, 'lr': 1.431629727233262}
2021-05-24 12:56:13,963 - HyperTuner_objective - INFO - ObjValue=-0.7138310671 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 486, 'epoch': 1, 'hidden_size': 448, 'lr': 1.3556733667981173}
